,file_directory,captions
2206,Great Dane/6.jpg,a white and black standing Great Dane dog looking to the front .
2207,Great Dane/6.jpg,a white and black standing Great Dane dog looking to the front on the ground .
2208,Great Dane/7.jpg,a dog looking to the front .
2209,Great Dane/7.jpg,a Great Dane dog looking to the front .
2210,Great Dane/7.jpg,a yellow Great Dane dog looking to the front .
2211,Great Dane/7.jpg,a yellow Great Dane dog looking to the front on the grass .
2212,Great Dane/8.jpg,a sitting dog looking to the right .
2213,Great Dane/8.jpg,a sitting Great Dane dog looking to the right .
2214,Great Dane/8.jpg,a black sitting Great Dane dog looking to the right .
2215,Great Dane/8.jpg,a black sitting Great Dane dog looking to the right on the grass .
2216,Great Dane/9.jpg,a standing dog looking to the left .
2217,Great Dane/9.jpg,a standing Great Dane dog looking to the left .
2218,Great Dane/9.jpg,a white and black standing Great Dane dog looking to the left .
2219,Great Dane/9.jpg,a white and black standing Great Dane dog looking to the left on the ground .
2220,Great Dane/10.jpg,a standing dog looking to the front .
2221,Great Dane/10.jpg,a standing Great Dane dog looking to the front .
2222,Great Dane/10.jpg,a black standing Great Dane dog looking to the front .
2223,Great Dane/10.jpg,a black standing Great Dane dog looking to the front on the grass .
2224,Great Dane/11.jpg,a standing dog looking to the right .
2225,Great Dane/11.jpg,a standing Great Dane dog looking to the right .
2226,Great Dane/11.jpg,a white and black standing Great Dane dog looking to the right .
2227,Great Dane/11.jpg,a white and black standing Great Dane dog looking to the right on the grass .
2228,Great Dane/12.jpg,a standing dog looking to the front .
2229,Great Dane/12.jpg,a standing Great Dane dog looking to the front .
2230,Great Dane/12.jpg,a black standing Great Dane dog looking to the front .
2231,Great Dane/12.jpg,a black standing Great Dane dog looking to the front on the ground .
2232,Great Dane/13.jpg,a standing dog looking to the left .
2233,Great Dane/13.jpg,a standing Great Dane dog looking to the left .
2234,Great Dane/13.jpg,a black standing Great Dane dog looking to the left .
2235,Great Dane/13.jpg,a black standing Great Dane dog looking to the left on the grass .
2236,Great Dane/14.jpg,a dog looking to the front .
2237,Great Dane/14.jpg,a Great Dane dog looking to the front .
2238,Great Dane/14.jpg,a white and black Great Dane dog looking to the front .
2239,Great Dane/14.jpg,a white and black Great Dane dog looking to the front on the floor .
2240,Great Perenees/1.jpg,a lying dog looking to the front .
2241,Great Perenees/1.jpg,a lying Great Perenees dog looking to the front .
2242,Great Perenees/1.jpg,a white lying Great Perenees dog looking to the front .
2243,Great Perenees/1.jpg,a white lying Great Perenees dog looking to the front on the grass .
2244,Great Perenees/2.jpg,a lying dog looking to the front .
2245,Great Perenees/2.jpg,a lying Great Perenees dog looking to the front .
2246,Great Perenees/2.jpg,a white lying Great Perenees dog looking to the front .
2247,Great Perenees/2.jpg,a white lying Great Perenees dog looking to the front on the grass .
2248,Great Perenees/3.jpg,a standing dog looking to the left .
2249,Great Perenees/3.jpg,a standing Great Perenees dog looking to the left .
2250,Great Perenees/3.jpg,a white standing Great Perenees dog looking to the left .
2251,Great Perenees/3.jpg,a white standing Great Perenees dog looking to the left on the grass .
2252,Great Perenees/4.jpg,a standing dog looking to the front .
2253,Great Perenees/4.jpg,a standing Great Perenees dog looking to the front .
2254,Great Perenees/4.jpg,a white standing Great Perenees dog looking to the front .
2255,Great Perenees/4.jpg,a white standing Great Perenees dog looking to the front on the grass .
2256,Great Perenees/5.jpg,a standing dog looking to the front .
2257,Great Perenees/5.jpg,a standing Great Perenees dog looking to the front .
2258,Great Perenees/5.jpg,a white standing Great Perenees dog looking to the front .
2259,Great Perenees/5.jpg,a white standing Great Perenees dog looking to the front on the snow .
2260,Great Perenees/6.jpg,a standing dog looking to the left .
2261,Great Perenees/6.jpg,a standing Great Perenees dog looking to the left .
2262,Great Perenees/6.jpg,a white standing Great Perenees dog looking to the left .
2263,Great Perenees/6.jpg,a white standing Great Perenees dog looking to the left on the grass .
2264,Great Perenees/7.jpg,a standing dog looking to the left .
2265,Great Perenees/7.jpg,a standing Great Perenees dog looking to the left .
2266,Great Perenees/7.jpg,a white standing Great Perenees dog looking to the left .
2267,Great Perenees/7.jpg,a white standing Great Perenees dog looking to the left on the grass .
2268,Great Perenees/8.jpg,a lying dog looking to the right .
2269,Great Perenees/8.jpg,a lying Great Perenees dog looking to the right .
2270,Great Perenees/8.jpg,a white lying Great Perenees dog looking to the right .
2271,Great Perenees/8.jpg,a white lying Great Perenees dog looking to the right in the blank background .
2272,Great Perenees/9.jpg,a standing dog looking to the left .
2273,Great Perenees/9.jpg,a standing Great Perenees dog looking to the left .
2274,Great Perenees/9.jpg,a white standing Great Perenees dog looking to the left .
2275,Great Perenees/9.jpg,a white standing Great Perenees dog looking to the left on the ground .
2276,Great Perenees/10.jpg,a standing dog looking to the left .
2277,Great Perenees/10.jpg,a standing Great Perenees dog looking to the left .
2278,Great Perenees/10.jpg,a white standing Great Perenees dog looking to the left .
2279,Great Perenees/10.jpg,a white standing Great Perenees dog looking to the left on the grass .
2280,Great Perenees/11.jpg,a standing dog looking to the left .
2281,Great Perenees/11.jpg,a standing Great Perenees dog looking to the left .
2282,Great Perenees/11.jpg,a white standing Great Perenees dog looking to the left .
2283,Great Perenees/11.jpg,a white standing Great Perenees dog looking to the left in the blank background .
2284,Great Perenees/12.jpg,a sitting dog looking to the front .
2285,Great Perenees/12.jpg,a sitting Great Perenees dog looking to the front .
2286,Great Perenees/12.jpg,a white sitting Great Perenees dog looking to the front .
2287,Great Perenees/12.jpg,a white sitting Great Perenees dog looking to the front on the grass .
2288,Great Perenees/13.jpg,a standing dog looking to the left .
2289,Great Perenees/13.jpg,a standing Great Perenees dog looking to the left .
2290,Great Perenees/13.jpg,a white standing Great Perenees dog looking to the left .
2291,Great Perenees/13.jpg,a white standing Great Perenees dog looking to the left on the grass .
2292,Great Perenees/14.jpg,a standing dog looking to the right .
2293,Great Perenees/14.jpg,a standing Great Perenees dog looking to the right .
2294,Great Perenees/14.jpg,a white standing Great Perenees dog looking to the right .
2295,Great Perenees/14.jpg,a white standing Great Perenees dog looking to the right on the grass .
2296,Greyhound/1.jpg,a dog looking to the front .
2297,Greyhound/1.jpg,a Greyhound dog looking to the front .
2298,Greyhound/1.jpg,a yellow Greyhound dog looking to the front .
2299,Greyhound/1.jpg,a yellow Greyhound dog looking to the front on the grass .
2300,Greyhound/2.jpg,a dog looking to the right .
2301,Greyhound/2.jpg,a Greyhound dog looking to the right .
2302,Greyhound/2.jpg,a yellow Greyhound dog looking to the right .
2303,Greyhound/2.jpg,a yellow Greyhound dog looking to the right on the grass .
2304,Greyhound/3.jpg,a dog looking to the front .
2305,Greyhound/3.jpg,a Greyhound dog looking to the front .
2306,Greyhound/3.jpg,a yellow Greyhound dog looking to the front .
2307,Greyhound/3.jpg,a yellow Greyhound dog looking to the front on the grass .
2308,Greyhound/4.jpg,a dog looking to the front .
2309,Greyhound/4.jpg,a Greyhound dog looking to the front .
2310,Greyhound/4.jpg,a black Greyhound dog looking to the front .
2311,Greyhound/4.jpg,a black Greyhound dog looking to the front on the grass .
2312,Greyhound/5.jpg,a dog looking to the front .
2313,Greyhound/5.jpg,a Greyhound dog looking to the front .
2314,Greyhound/5.jpg,a white and black Greyhound dog looking to the front .
2315,Greyhound/5.jpg,a white and black Greyhound dog looking to the front on the grass .
2316,Greyhound/6.jpg,a dog looking to the left .
2317,Greyhound/6.jpg,a Greyhound dog looking to the left .
2318,Greyhound/6.jpg,a white and black Greyhound dog looking to the left .
2319,Greyhound/6.jpg,a white and black Greyhound dog looking to the left in the blank background .
2320,Greyhound/7.jpg,a dog looking to the right .
2321,Greyhound/7.jpg,a Greyhound dog looking to the right .
2322,Greyhound/7.jpg,a grey Greyhound dog looking to the right .
2323,Greyhound/7.jpg,a grey Greyhound dog looking to the right in the blank background .
2324,Greyhound/8.jpg,a lying dog looking to the front .
2325,Greyhound/8.jpg,a Greyhound dog looking to the front .
2326,Greyhound/8.jpg,a yellow lying Greyhound dog looking to the front .
2327,Greyhound/8.jpg,a yellow lying Greyhound dog looking to the front on the floor .
2328,Greyhound/9.jpg,a dog looking to the right .
2329,Greyhound/9.jpg,a Greyhound dog looking to the right .
2330,Greyhound/9.jpg,a grey Greyhound dog looking to the right .
2331,Greyhound/9.jpg,a grey Greyhound dog looking to the right on the floor .
2332,Greyhound/10.jpg,a lying dog looking to the front .
2333,Greyhound/10.jpg,a Greyhound dog looking to the front .
2334,Greyhound/10.jpg,a yellow lying Greyhound dog looking to the front .
2335,Greyhound/10.jpg,a yellow lying Greyhound dog looking to the front on the floor .
2336,Greyhound/11.jpg,a sitting dog looking to the front .
2337,Greyhound/11.jpg,a sitting Greyhound dog looking to the front .
2338,Greyhound/11.jpg,a grey sitting Greyhound dog looking to the front .
2339,Greyhound/11.jpg,a grey sitting Greyhound dog looking to the front on the floor .
2340,Greyhound/12.jpg,a standing dog looking to the front .
2341,Greyhound/12.jpg,a standing Greyhound dog looking to the front .
2342,Greyhound/12.jpg,a grey standing Greyhound dog looking to the front .
2343,Greyhound/12.jpg,a grey standing Greyhound dog looking to the front on the floor .
2344,Greyhound/13.jpg,a lying dog looking to the right .
2345,Greyhound/13.jpg,a Greyhound dog looking to the right .
2346,Greyhound/13.jpg,a yellow lying Greyhound dog looking to the right .
2347,Greyhound/13.jpg,a yellow lying Greyhound dog looking to the right in a house .
2348,Greyhound/14.jpg,a dog looking to the front .
2349,Greyhound/14.jpg,a Greyhound dog looking to the front .
2350,Greyhound/14.jpg,a yellow Greyhound dog looking to the front .
2351,Greyhound/14.jpg,a yellow Greyhound dog looking to the front on the grass .
2352,Groenendael/1.jpg,a dog looking to the front .
2353,Groenendael/1.jpg,a Groenendael dog looking to the front .
2354,Groenendael/1.jpg,a black Groenendael dog looking to the front .
2355,Groenendael/1.jpg,a black Groenendael dog looking to the front on the ground .
2356,Groenendael/2.jpg,a standing dog looking to the front .
2357,Groenendael/2.jpg,a standing Groenendael dog looking to the front .
2358,Groenendael/2.jpg,a black standing Groenendael dog looking to the front .
2359,Groenendael/2.jpg,a black standing Groenendael dog looking to the front on the grass .
2360,Groenendael/3.jpg,a standing dog looking to the front .
2361,Groenendael/3.jpg,a standing Groenendael dog looking to the front .
2362,Groenendael/3.jpg,a black standing Groenendael dog looking to the front .
2363,Groenendael/3.jpg,a black standing Groenendael dog looking to the front on the grass .
2364,Groenendael/4.jpg,a standing dog looking to the left .
2365,Groenendael/4.jpg,a standing Groenendael dog looking to the left .
2366,Groenendael/4.jpg,a black standing Groenendael dog looking to the left .
2367,Groenendael/4.jpg,a black standing Groenendael dog looking to the left in the river .
2368,Groenendael/5.jpg,a standing dog looking to the left .
2369,Groenendael/5.jpg,a standing Groenendael dog looking to the left .
2370,Groenendael/5.jpg,a black standing Groenendael dog looking to the left .
2371,Groenendael/5.jpg,a black standing Groenendael dog looking to the left on the grass .
2372,Groenendael/6.jpg,a standing dog looking to the left .
2373,Groenendael/6.jpg,a standing Groenendael dog looking to the left .
2374,Groenendael/6.jpg,a black standing Groenendael dog looking to the left .
2375,Groenendael/6.jpg,a black standing Groenendael dog looking to the left on the ground .
2376,Groenendael/7.jpg,a standing dog looking to the right .
2377,Groenendael/7.jpg,a standing Groenendael dog looking to the right .
2378,Groenendael/7.jpg,a black standing Groenendael dog looking to the right .
2379,Groenendael/7.jpg,a black standing Groenendael dog looking to the right on the grass .
2380,Groenendael/8.jpg,a standing dog looking to the left .
2381,Groenendael/8.jpg,a standing Groenendael dog looking to the left .
2382,Groenendael/8.jpg,a black standing Groenendael dog looking to the left .
2383,Groenendael/8.jpg,a black standing Groenendael dog looking to the left on the grass .
2384,Groenendael/9.jpg,a standing dog looking to the front .
2385,Groenendael/9.jpg,a standing Groenendael dog looking to the front .
2386,Groenendael/9.jpg,a black standing Groenendael dog looking to the front .
2387,Groenendael/9.jpg,a black standing Groenendael dog looking to the front on the grass .
2388,Groenendael/10.jpg,a standing dog looking to the left .
2389,Groenendael/10.jpg,a standing Groenendael dog looking to the left .
2390,Groenendael/10.jpg,a black standing Groenendael dog looking to the left .
